0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30
0.261,0.804,0.326,0.761,0.348,0.696,0.37,0.848,0.304,0.848,0.326,0.783,0.348,0.739,0.304,0.848,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.413,0.826,0.565,0.87,0.413,0.739,1.0
0.261,0.804,0.326,0.761,0.348,0.696,0.37,0.848,0.304,0.848,0.326,0.783,0.348,0.739,0.304,0.848,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.413,0.826,0.565,0.87,0.413,0.739,1.0
0.261,0.804,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.413,0.848,0.304,0.848,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.413,0.826,0.565,0.87,0.413,0.739,1.0
0.283,0.848,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.761,0.37,0.87,0.304,0.891,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.435,0.826,0.565,0.87,0.413,0.739,1.0
0.283,0.848,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.87,0.304,0.891,0.478,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.435,0.826,0.565,0.87,0.391,0.739,1.0
0.261,0.804,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.87,0.304,0.848,0.5,0.739,0.413,0.891,0.522,0.957,0.5,0.739,0.413,0.826,0.565,0.87,0.413,0.739,1.0
0.261,0.804,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.761,0.326,0.739,0.283,0.848,0.5,0.739,0.413,0.891,0.522,0.957,0.5,0.739,0.435,0.826,0.565,0.87,0.413,0.739,1.0
0.283,0.848,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.87,0.304,0.891,0.5,0.739,0.413,0.891,0.522,0.957,0.5,0.739,0.435,0.826,0.565,0.87,0.413,0.739,1.0
0.261,0.804,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.87,0.283,0.848,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.435,0.826,0.587,0.87,0.391,0.761,1.0
0.283,0.848,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.848,0.304,0.891,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.435,0.826,0.587,0.87,0.391,0.761,1.0
0.261,0.804,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.87,0.304,0.891,0.5,0.739,0.413,0.891,0.522,0.957,0.5,0.739,0.435,0.826,0.565,0.87,0.413,0.739,1.0
0.283,0.848,0.326,0.761,0.326,0.761,0.37,0.848,0.304,0.848,0.326,0.783,0.37,0.848,0.304,0.891,0.5,0.739,0.413,0.891,0.522,0.957,0.478,0.739,0.435,0.826,0.587,0.87,0.391,0.761,1.0
0.543,0.0,0.478,0.13,0.435,0.152,0.413,0.326,0.478,0.5,0.478,0.174,0.478,0.304,0.5,0.457,0.457,0.478,0.5,0.696,0.478,0.957,0.5,0.478,0.522,0.674,0.5,0.891,0.457,0.326,2.0
0.543,0.0,0.478,0.13,0.435,0.152,0.435,0.326,0.478,0.5,0.457,0.174,0.457,0.304,0.5,0.457,0.457,0.478,0.5,0.696,0.478,0.957,0.5,0.457,0.522,0.674,0.5,0.891,0.457,0.326,2.0
0.543,0.0,0.478,0.13,0.435,0.152,0.435,0.326,0.5,0.5,0.457,0.174,0.457,0.304,0.478,0.457,0.457,0.457,0.5,0.696,0.478,0.957,0.478,0.457,0.522,0.674,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.13,0.457,0.152,0.435,0.326,0.5,0.5,0.435,0.152,0.457,0.304,0.478,0.478,0.457,0.478,0.5,0.696,0.478,0.957,0.457,0.457,0.522,0.674,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.13,0.457,0.152,0.457,0.326,0.5,0.5,0.435,0.152,0.457,0.304,0.478,0.457,0.457,0.478,0.5,0.696,0.478,0.957,0.457,0.478,0.5,0.674,0.5,0.891,0.457,0.326,2.0
0.543,0.0,0.478,0.13,0.457,0.152,0.457,0.326,0.522,0.5,0.435,0.152,0.457,0.304,0.5,0.457,0.457,0.478,0.5,0.696,0.478,0.935,0.457,0.478,0.5,0.674,0.5,0.891,0.457,0.326,2.0
0.543,0.0,0.478,0.13,0.457,0.152,0.457,0.326,0.522,0.5,0.435,0.152,0.435,0.304,0.478,0.435,0.457,0.478,0.5,0.696,0.478,0.957,0.435,0.457,0.5,0.674,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.13,0.457,0.152,0.478,0.326,0.543,0.5,0.435,0.152,0.435,0.304,0.478,0.435,0.457,0.457,0.478,0.696,0.478,0.957,0.435,0.457,0.478,0.696,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.13,0.478,0.152,0.478,0.304,0.543,0.5,0.435,0.152,0.435,0.304,0.478,0.435,0.457,0.457,0.478,0.696,0.478,0.957,0.435,0.457,0.478,0.696,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.13,0.478,0.152,0.5,0.304,0.543,0.5,0.435,0.152,0.435,0.304,0.478,0.435,0.457,0.457,0.478,0.696,0.478,0.957,0.435,0.457,0.478,0.696,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.13,0.478,0.152,0.5,0.304,0.543,0.522,0.435,0.152,0.435,0.304,0.478,0.435,0.457,0.457,0.478,0.696,0.478,0.957,0.435,0.457,0.478,0.696,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.109,0.5,0.152,0.5,0.304,0.565,0.522,0.413,0.152,0.37,0.304,0.413,0.413,0.478,0.457,0.478,0.696,0.478,0.978,0.413,0.457,0.478,0.696,0.5,0.891,0.457,0.304,2.0
0.543,0.0,0.478,0.109,0.5,0.152,0.522,0.304,0.565,0.522,0.413,0.152,0.37,0.304,0.391,0.435,0.478,0.457,0.478,0.696,0.478,0.978,0.413,0.457,0.478,0.696,0.5,0.87,0.457,0.304,2.0
0.543,0.0,0.478,0.109,0.5,0.152,0.522,0.326,0.565,0.522,0.413,0.152,0.37,0.304,0.391,0.457,0.478,0.478,0.478,0.696,0.478,0.978,0.413,0.478,0.478,0.674,0.5,0.87,0.457,0.304,2.0
0.543,0.0,0.478,0.109,0.522,0.152,0.522,0.326,0.565,0.5,0.413,0.152,0.37,0.304,0.37,0.478,0.478,0.478,0.478,0.696,0.478,0.978,0.413,0.478,0.478,0.674,0.5,0.87,0.457,0.304,2.0
0.543,0.0,0.478,0.109,0.522,0.152,0.543,0.326,0.565,0.5,0.413,0.152,0.37,0.304,0.37,0.478,0.478,0.478,0.478,0.696,0.478,0.957,0.413,0.478,0.478,0.696,0.5,0.848,0.457,0.304,2.0
0.543,0.0,0.478,0.109,0.522,0.152,0.543,0.326,0.565,0.5,0.413,0.152,0.37,0.304,0.37,0.478,0.478,0.478,0.478,0.696,0.478,0.957,0.413,0.478,0.478,0.674,0.5,0.848,0.457,0.304,2.0
0.522,0.0,0.478,0.109,0.522,0.152,0.543,0.326,0.565,0.5,0.413,0.152,0.37,0.304,0.37,0.478,0.5,0.457,0.478,0.696,0.478,0.957,0.435,0.478,0.478,0.674,0.5,0.826,0.457,0.304,2.0
0.522,0.0,0.478,0.109,0.522,0.152,0.543,0.326,0.587,0.5,0.413,0.152,0.37,0.304,0.37,0.478,0.478,0.478,0.478,0.674,0.478,0.957,0.413,0.478,0.478,0.674,0.522,0.826,0.457,0.304,2.0
0.522,0.0,0.478,0.109,0.522,0.152,0.565,0.326,0.587,0.5,0.413,0.152,0.37,0.326,0.37,0.478,0.478,0.478,0.478,0.696,0.478,0.957,0.413,0.478,0.478,0.696,0.522,0.826,0.457,0.304,2.0
0.522,0.0,0.478,0.13,0.522,0.152,0.565,0.326,0.587,0.5,0.413,0.152,0.37,0.326,0.37,0.478,0.5,0.457,0.478,0.696,0.478,0.957,0.435,0.478,0.478,0.696,0.522,0.826,0.457,0.304,2.0
0.522,0.022,0.478,0.13,0.543,0.152,0.565,0.326,0.587,0.478,0.413,0.174,0.37,0.326,0.37,0.478,0.5,0.478,0.478,0.717,0.478,0.957,0.435,0.478,0.478,0.696,0.478,0.935,0.478,0.304,2.0
0.522,0.022,0.478,0.13,0.543,0.152,0.565,0.326,0.587,0.478,0.413,0.174,0.37,0.326,0.37,0.478,0.5,0.478,0.478,0.717,0.478,0.957,0.435,0.478,0.478,0.696,0.478,0.957,0.478,0.304,2.0
0.522,0.022,0.478,0.13,0.543,0.152,0.565,0.326,0.587,0.478,0.413,0.174,0.37,0.326,0.391,0.478,0.5,0.478,0.5,0.717,0.478,0.957,0.435,0.478,0.478,0.696,0.478,0.957,0.478,0.304,2.0
0.522,0.022,0.478,0.13,0.543,0.152,0.565,0.326,0.587,0.478,0.413,0.174,0.391,0.326,0.391,0.5,0.5,0.478,0.5,0.696,0.478,0.957,0.435,0.478,0.5,0.696,0.478,0.935,0.478,0.304,2.0
0.522,0.022,0.5,0.13,0.543,0.152,0.565,0.326,0.587,0.478,0.435,0.174,0.391,0.348,0.391,0.5,0.5,0.478,0.5,0.696,0.478,0.957,0.435,0.478,0.5,0.696,0.478,0.935,0.478,0.326,2.0
0.522,0.022,0.478,0.152,0.543,0.152,0.565,0.326,0.587,0.478,0.435,0.196,0.391,0.348,0.413,0.5,0.5,0.478,0.5,0.696,0.478,0.957,0.457,0.478,0.5,0.696,0.522,0.848,0.478,0.326,2.0
0.522,0.022,0.478,0.152,0.543,0.174,0.565,0.326,0.587,0.478,0.413,0.196,0.391,0.348,0.413,0.478,0.5,0.478,0.5,0.696,0.478,0.957,0.457,0.478,0.5,0.674,0.522,0.848,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.565,0.326,0.587,0.478,0.435,0.196,0.391,0.348,0.413,0.478,0.5,0.478,0.5,0.696,0.478,0.957,0.457,0.478,0.5,0.674,0.522,0.848,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.565,0.326,0.587,0.478,0.435,0.196,0.413,0.348,0.413,0.478,0.5,0.478,0.5,0.696,0.478,0.957,0.457,0.478,0.5,0.674,0.478,0.935,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.565,0.326,0.587,0.478,0.435,0.196,0.413,0.348,0.413,0.457,0.522,0.478,0.522,0.674,0.478,0.957,0.457,0.478,0.5,0.674,0.478,0.935,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.543,0.326,0.587,0.478,0.435,0.196,0.413,0.348,0.435,0.457,0.522,0.457,0.522,0.674,0.478,0.957,0.457,0.457,0.5,0.674,0.5,0.935,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.543,0.326,0.587,0.478,0.435,0.196,0.413,0.348,0.435,0.435,0.522,0.457,0.522,0.674,0.478,0.935,0.457,0.457,0.5,0.652,0.5,0.891,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.543,0.326,0.587,0.478,0.435,0.196,0.413,0.348,0.457,0.435,0.522,0.457,0.522,0.674,0.5,0.935,0.457,0.457,0.5,0.652,0.5,0.87,0.478,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.543,0.326,0.587,0.478,0.435,0.217,0.413,0.348,0.457,0.435,0.522,0.457,0.543,0.674,0.5,0.913,0.457,0.457,0.5,0.674,0.5,0.87,0.5,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.543,0.326,0.587,0.478,0.435,0.217,0.435,0.348,0.457,0.435,0.522,0.478,0.543,0.674,0.5,0.913,0.478,0.457,0.5,0.674,0.5,0.87,0.5,0.326,2.0
0.522,0.043,0.5,0.152,0.522,0.174,0.543,0.326,0.587,0.478,0.435,0.217,0.435,0.348,0.457,0.435,0.522,0.457,0.565,0.674,0.5,0.891,0.457,0.457,0.5,0.674,0.522,0.891,0.5,0.326,2.0
0.522,0.065,0.5,0.152,0.543,0.174,0.543,0.326,0.587,0.478,0.435,0.217,0.435,0.348,0.478,0.435,0.522,0.457,0.565,0.652,0.522,0.891,0.478,0.457,0.5,0.674,0.522,0.87,0.5,0.326,2.0
0.522,0.065,0.5,0.152,0.543,0.174,0.543,0.326,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.522,0.457,0.565,0.652,0.522,0.891,0.478,0.457,0.5,0.674,0.522,0.87,0.5,0.326,2.0
0.522,0.065,0.5,0.152,0.543,0.196,0.543,0.326,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.522,0.457,0.565,0.652,0.543,0.87,0.478,0.457,0.5,0.652,0.522,0.848,0.5,0.326,2.0
0.522,0.065,0.5,0.152,0.543,0.196,0.565,0.326,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.522,0.457,0.565,0.652,0.543,0.87,0.478,0.457,0.5,0.652,0.522,0.848,0.5,0.326,2.0
0.522,0.065,0.5,0.174,0.543,0.196,0.565,0.326,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.522,0.457,0.565,0.652,0.565,0.87,0.478,0.457,0.5,0.652,0.522,0.848,0.5,0.326,2.0
0.522,0.065,0.5,0.174,0.543,0.196,0.565,0.326,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.522,0.457,0.565,0.652,0.565,0.848,0.478,0.457,0.5,0.652,0.522,0.848,0.5,0.326,2.0
0.522,0.065,0.5,0.152,0.543,0.196,0.565,0.326,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.543,0.457,0.587,0.652,0.587,0.848,0.478,0.457,0.5,0.652,0.5,0.87,0.5,0.326,2.0
0.522,0.065,0.5,0.174,0.565,0.196,0.565,0.348,0.587,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.543,0.457,0.587,0.652,0.587,0.848,0.478,0.457,0.5,0.652,0.5,0.87,0.5,0.348,2.0
0.522,0.065,0.5,0.174,0.565,0.196,0.565,0.326,0.609,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.543,0.457,0.587,0.652,0.609,0.826,0.478,0.457,0.5,0.652,0.5,0.87,0.5,0.348,2.0
0.522,0.065,0.5,0.174,0.565,0.196,0.587,0.348,0.609,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.543,0.457,0.587,0.652,0.609,0.826,0.478,0.457,0.5,0.652,0.5,0.87,0.522,0.348,2.0
0.522,0.065,0.522,0.174,0.565,0.196,0.587,0.348,0.609,0.478,0.457,0.217,0.435,0.348,0.478,0.435,0.543,0.457,0.587,0.63,0.609,0.804,0.478,0.457,0.5,0.652,0.5,0.87,0.522,0.326,2.0
0.522,0.065,0.522,0.174,0.565,0.196,0.587,0.348,0.609,0.478,0.457,0.217,0.457,0.348,0.478,0.435,0.565,0.457,0.587,0.63,0.63,0.804,0.5,0.457,0.5,0.652,0.5,0.848,0.522,0.348,2.0
0.522,0.065,0.522,0.174,0.587,0.217,0.609,0.348,0.609,0.478,0.457,0.217,0.457,0.348,0.478,0.435,0.565,0.457,0.587,0.63,0.63,0.804,0.5,0.457,0.5,0.652,0.5,0.87,0.522,0.348,2.0
0.522,0.065,0.522,0.174,0.587,0.217,0.609,0.348,0.63,0.457,0.478,0.217,0.457,0.348,0.478,0.457,0.565,0.457,0.609,0.63,0.63,0.804,0.5,0.457,0.522,0.652,0.5,0.848,0.522,0.348,2.0
0.522,0.065,0.522,0.174,0.587,0.217,0.609,0.348,0.63,0.478,0.478,0.217,0.457,0.37,0.478,0.457,0.565,0.457,0.609,0.63,0.63,0.804,0.5,0.457,0.522,0.652,0.522,0.848,0.543,0.348,2.0
0.522,0.087,0.543,0.174,0.609,0.217,0.63,0.348,0.63,0.478,0.478,0.217,0.457,0.348,0.457,0.478,0.565,0.457,0.609,0.63,0.63,0.804,0.5,0.457,0.522,0.652,0.522,0.848,0.543,0.348,2.0
0.543,0.087,0.543,0.174,0.609,0.217,0.63,0.348,0.63,0.478,0.478,0.239,0.457,0.348,0.457,0.478,0.587,0.457,0.609,0.63,0.63,0.804,0.5,0.457,0.522,0.652,0.522,0.848,0.543,0.348,2.0
0.543,0.087,0.543,0.196,0.609,0.217,0.63,0.348,0.652,0.478,0.5,0.217,0.478,0.348,0.457,0.478,0.587,0.457,0.609,0.63,0.63,0.804,0.522,0.457,0.522,0.652,0.522,0.848,0.543,0.348,2.0
0.543,0.087,0.543,0.196,0.609,0.217,0.63,0.348,0.652,0.478,0.5,0.217,0.478,0.348,0.457,0.478,0.587,0.457,0.609,0.63,0.63,0.804,0.522,0.457,0.522,0.652,0.522,0.848,0.565,0.348,2.0
0.543,0.087,0.565,0.196,0.63,0.217,0.652,0.348,0.652,0.478,0.5,0.217,0.478,0.348,0.457,0.478,0.587,0.457,0.609,0.63,0.63,0.804,0.522,0.457,0.522,0.652,0.522,0.826,0.565,0.348,2.0
0.543,0.087,0.565,0.196,0.63,0.217,0.652,0.348,0.652,0.478,0.5,0.217,0.478,0.348,0.457,0.478,0.609,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.522,0.826,0.565,0.348,2.0
0.543,0.087,0.565,0.196,0.63,0.217,0.652,0.348,0.652,0.478,0.522,0.217,0.478,0.348,0.457,0.457,0.609,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.522,0.826,0.565,0.348,2.0
0.543,0.087,0.565,0.196,0.63,0.239,0.652,0.348,0.609,0.435,0.522,0.217,0.5,0.348,0.457,0.457,0.609,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.522,0.826,0.565,0.348,2.0
0.543,0.087,0.565,0.196,0.63,0.239,0.652,0.348,0.652,0.457,0.522,0.217,0.5,0.348,0.457,0.457,0.609,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.543,0.804,0.587,0.348,2.0
0.543,0.109,0.565,0.196,0.63,0.239,0.652,0.348,0.63,0.457,0.522,0.217,0.5,0.326,0.478,0.457,0.609,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.543,0.783,0.587,0.348,2.0
0.543,0.109,0.565,0.196,0.63,0.239,0.652,0.348,0.609,0.413,0.522,0.217,0.522,0.348,0.478,0.457,0.609,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.543,0.783,0.587,0.348,2.0
0.543,0.109,0.565,0.196,0.63,0.239,0.652,0.348,0.652,0.457,0.522,0.217,0.522,0.348,0.5,0.457,0.63,0.457,0.609,0.63,0.63,0.804,0.543,0.457,0.543,0.63,0.565,0.783,0.587,0.348,2.0
0.543,0.109,0.565,0.196,0.63,0.239,0.652,0.348,0.652,0.457,0.543,0.217,0.522,0.348,0.5,0.478,0.63,0.457,0.609,0.609,0.63,0.804,0.565,0.457,0.543,0.63,0.565,0.783,0.587,0.348,2.0
0.543,0.109,0.565,0.196,0.63,0.239,0.652,0.348,0.63,0.435,0.543,0.217,0.522,0.348,0.5,0.478,0.63,0.457,0.609,0.609,0.63,0.804,0.565,0.457,0.543,0.63,0.565,0.783,0.587,0.348,2.0
0.543,0.109,0.565,0.196,0.63,0.239,0.652,0.326,0.609,0.37,0.543,0.217,0.522,0.326,0.565,0.348,0.63,0.457,0.609,0.609,0.63,0.783,0.565,0.457,0.543,0.63,0.565,0.783,0.587,0.348,2.0
0.522,0.109,0.565,0.196,0.63,0.239,0.652,0.326,0.63,0.435,0.543,0.217,0.543,0.326,0.522,0.457,0.63,0.457,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.565,0.783,0.587,0.348,2.0
0.522,0.109,0.565,0.196,0.63,0.239,0.652,0.326,0.63,0.435,0.543,0.217,0.543,0.326,0.522,0.478,0.63,0.457,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.565,0.761,0.587,0.348,2.0
0.522,0.109,0.565,0.196,0.63,0.239,0.652,0.326,0.609,0.435,0.543,0.217,0.543,0.348,0.522,0.478,0.63,0.457,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.587,0.761,0.587,0.348,2.0
0.522,0.109,0.565,0.196,0.609,0.239,0.652,0.326,0.609,0.435,0.543,0.217,0.522,0.348,0.5,0.478,0.63,0.435,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.565,0.761,0.587,0.348,2.0
0.522,0.109,0.565,0.196,0.609,0.239,0.652,0.326,0.609,0.435,0.543,0.239,0.522,0.348,0.5,0.478,0.609,0.435,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.587,0.761,0.587,0.348,2.0
0.5,0.109,0.565,0.217,0.609,0.239,0.63,0.326,0.587,0.413,0.522,0.239,0.522,0.348,0.5,0.478,0.609,0.435,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.565,0.761,0.587,0.348,2.0
0.5,0.109,0.565,0.217,0.609,0.239,0.63,0.326,0.609,0.435,0.522,0.239,0.522,0.348,0.5,0.478,0.609,0.457,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.565,0.761,0.587,0.348,2.0
0.5,0.13,0.543,0.217,0.609,0.239,0.63,0.348,0.609,0.435,0.522,0.239,0.522,0.348,0.5,0.478,0.609,0.457,0.609,0.609,0.63,0.783,0.565,0.457,0.565,0.609,0.565,0.761,0.565,0.348,2.0
0.5,0.13,0.543,0.217,0.587,0.239,0.609,0.348,0.587,0.435,0.522,0.239,0.5,0.37,0.5,0.478,0.609,0.457,0.587,0.609,0.63,0.761,0.543,0.457,0.565,0.609,0.565,0.761,0.565,0.348,2.0
0.5,0.13,0.543,0.217,0.587,0.239,0.609,0.348,0.587,0.435,0.522,0.239,0.5,0.37,0.5,0.5,0.609,0.457,0.587,0.609,0.63,0.761,0.543,0.457,0.565,0.609,0.565,0.761,0.565,0.348,2.0
0.5,0.13,0.543,0.217,0.587,0.239,0.609,0.326,0.565,0.413,0.522,0.239,0.5,0.37,0.5,0.5,0.587,0.457,0.587,0.609,0.63,0.761,0.543,0.457,0.543,0.609,0.565,0.761,0.565,0.348,2.0
0.478,0.13,0.543,0.217,0.587,0.239,0.609,0.326,0.587,0.435,0.5,0.239,0.5,0.37,0.5,0.478,0.587,0.457,0.587,0.609,0.63,0.739,0.543,0.457,0.543,0.609,0.565,0.761,0.565,0.348,2.0
0.478,0.13,0.543,0.217,0.587,0.239,0.609,0.348,0.565,0.435,0.5,0.239,0.5,0.37,0.5,0.478,0.587,0.457,0.587,0.587,0.63,0.739,0.543,0.457,0.543,0.609,0.565,0.761,0.565,0.348,2.0
0.478,0.13,0.522,0.217,0.587,0.239,0.587,0.348,0.565,0.435,0.5,0.239,0.5,0.37,0.478,0.478,0.587,0.457,0.565,0.587,0.63,0.739,0.543,0.457,0.543,0.609,0.565,0.761,0.543,0.348,2.0
0.478,0.13,0.522,0.217,0.565,0.239,0.587,0.348,0.565,0.435,0.5,0.239,0.5,0.37,0.478,0.478,0.587,0.457,0.565,0.587,0.63,0.739,0.543,0.457,0.543,0.609,0.565,0.761,0.543,0.348,2.0
0.478,0.13,0.522,0.217,0.565,0.239,0.587,0.348,0.565,0.435,0.5,0.261,0.5,0.37,0.457,0.478,0.587,0.457,0.565,0.587,0.609,0.739,0.522,0.457,0.543,0.609,0.565,0.761,0.543,0.348,2.0
0.457,0.13,0.522,0.217,0.565,0.239,0.565,0.348,0.543,0.435,0.5,0.261,0.5,0.37,0.457,0.5,0.565,0.457,0.565,0.609,0.609,0.739,0.522,0.457,0.543,0.609,0.565,0.761,0.543,0.348,2.0
0.457,0.13,0.522,0.217,0.543,0.239,0.565,0.37,0.543,0.457,0.5,0.261,0.5,0.37,0.457,0.478,0.565,0.457,0.543,0.609,0.587,0.739,0.522,0.457,0.543,0.609,0.565,0.761,0.543,0.348,0.0
0.457,0.13,0.5,0.217,0.543,0.239,0.543,0.37,0.5,0.457,0.5,0.261,0.5,0.391,0.457,0.478,0.565,0.457,0.543,0.609,0.587,0.739,0.522,0.457,0.543,0.609,0.565,0.761,0.543,0.37,0.0
0.435,0.13,0.5,0.239,0.543,0.261,0.543,0.37,0.5,0.457,0.5,0.261,0.5,0.391,0.457,0.478,0.565,0.457,0.543,0.609,0.565,0.739,0.522,0.457,0.543,0.609,0.565,0.761,0.543,0.37,0.0
0.435,0.13,0.5,0.239,0.522,0.261,0.522,0.37,0.478,0.457,0.522,0.261,0.522,0.391,0.457,0.478,0.543,0.457,0.522,0.609,0.565,0.739,0.522,0.457,0.522,0.609,0.565,0.761,0.522,0.37,0.0
0.435,0.13,0.5,0.239,0.5,0.261,0.522,0.37,0.478,0.457,0.5,0.261,0.522,0.391,0.457,0.478,0.543,0.457,0.522,0.609,0.543,0.739,0.522,0.457,0.522,0.609,0.565,0.761,0.522,0.348,0.0
0.435,0.13,0.5,0.239,0.5,0.261,0.522,0.37,0.478,0.457,0.5,0.261,0.522,0.391,0.457,0.478,0.522,0.457,0.522,0.609,0.543,0.739,0.522,0.457,0.522,0.609,0.565,0.761,0.522,0.348,0.0
0.413,0.13,0.478,0.239,0.5,0.261,0.522,0.37,0.478,0.457,0.5,0.261,0.522,0.391,0.457,0.478,0.522,0.457,0.522,0.609,0.543,0.739,0.543,0.457,0.522,0.609,0.565,0.761,0.522,0.348,0.0
0.413,0.13,0.478,0.239,0.5,0.261,0.522,0.37,0.478,0.478,0.5,0.261,0.522,0.391,0.457,0.5,0.522,0.457,0.5,0.609,0.522,0.739,0.522,0.457,0.5,0.609,0.565,0.761,0.522,0.37,0.0
0.413,0.152,0.478,0.261,0.478,0.283,0.478,0.391,0.457,0.478,0.5,0.283,0.5,0.413,0.457,0.5,0.5,0.457,0.5,0.609,0.522,0.739,0.543,0.457,0.5,0.609,0.543,0.739,0.5,0.37,0.0
0.413,0.174,0.457,0.283,0.478,0.304,0.457,0.391,0.435,0.478,0.5,0.304,0.5,0.435,0.457,0.543,0.5,0.478,0.478,0.609,0.522,0.717,0.543,0.478,0.5,0.609,0.543,0.739,0.5,0.391,0.0
0.413,0.196,0.457,0.304,0.457,0.326,0.457,0.413,0.435,0.478,0.478,0.326,0.5,0.457,0.435,0.565,0.5,0.478,0.457,0.609,0.522,0.739,0.543,0.478,0.5,0.63,0.543,0.739,0.5,0.413,0.0
0.391,0.239,0.457,0.326,0.457,0.348,0.435,0.435,0.413,0.522,0.5,0.348,0.478,0.478,0.457,0.565,0.5,0.5,0.457,0.63,0.5,0.739,0.543,0.5,0.5,0.652,0.543,0.739,0.5,0.435,0.0
0.391,0.261,0.457,0.37,0.457,0.37,0.435,0.457,0.391,0.543,0.478,0.391,0.478,0.5,0.457,0.609,0.522,0.522,0.457,0.652,0.5,0.739,0.543,0.522,0.478,0.652,0.543,0.739,0.5,0.457,0.0
0.391,0.304,0.457,0.391,0.435,0.413,0.413,0.478,0.391,0.565,0.478,0.413,0.478,0.522,0.413,0.696,0.5,0.543,0.457,0.652,0.5,0.739,0.543,0.543,0.478,0.674,0.543,0.739,0.5,0.478,0.0
0.37,0.348,0.457,0.435,0.435,0.435,0.391,0.522,0.37,0.609,0.478,0.435,0.478,0.565,0.413,0.739,0.5,0.543,0.457,0.674,0.5,0.739,0.543,0.543,0.478,0.674,0.543,0.739,0.5,0.5,0.0
0.37,0.391,0.435,0.457,0.413,0.457,0.37,0.543,0.348,0.652,0.478,0.478,0.457,0.609,0.391,0.761,0.5,0.565,0.457,0.674,0.5,0.739,0.543,0.565,0.478,0.696,0.543,0.739,0.478,0.522,0.0
